SiteCode|ItemCode|SalesTypeCode|ReturnFlag|SalesDate|SalesQuantity|TotalCost|TotalRevenue|TotalOriginalRetail
STORE_001|ITM_BOT_0031|Regular|0|2024-10-01 00:00:00|3|82.38|205.92|205.92
STORE_001|ITM_BOT_0032|Regular|0|2024-10-01 00:00:00|1|35.22|88.06|88.06
STORE_001|ITM_FOO_0033|Regular|0|2024-10-01 00:00:00|1|45.38|108.04|108.04
STORE_001|ITM_FOO_0034|Regular|0|2024-10-01 00:00:00|2|113.22|269.58|269.58
STORE_001|ITM_FOO_0035|Regular|0|2024-10-01 00:00:00|1|43.47|103.51|103.51
STORE_001|ITM_FOO_0037|Regular|0|2024-10-01 00:00:00|1|18.92|45.04|45.04
STORE_001|ITM_FOO_0038|Regular|0|2024-10-01 00:00:00|2|54.66|130.14|130.14
STORE_001|ITM_OUT_0041|Regular|0|2024-10-01 00:00:00|2|118.08|262.42|262.42
STORE_001|ITM_OUT_0044|Regular|0|2024-10-01 00:00:00|1|98.93|219.85|219.85
STORE_001|ITM_OUT_0045|Regular|0|2024-10-01 00:00:00|1|72.12|160.26|160.26
STORE_002|ITM_BAS_0001|Regular|0|2024-10-01 00:00:00|12|93.6|234.0|234.0
STORE_002|ITM_BAS_0002|Regular|0|2024-10-01 00:00:00|7|64.89|162.19|162.19
STORE_002|ITM_BAS_0003|Regular|0|2024-10-01 00:00:00|3|11.37|28.44|28.44
STORE_002|ITM_BAS_0004|Regular|0|2024-10-01 00:00:00|8|48.56|121.36|121.36
STORE_002|ITM_BAS_0005|Regular|0|2024-10-01 00:00:00|7|23.8|59.57|59.57
STORE_002|ITM_BAS_0006|Regular|0|2024-10-01 00:00:00|6|28.14|70.32|70.32
STORE_002|ITM_BAS_0007|Regular|0|2024-10-01 00:00:00|2|13.28|33.18|33.18
STORE_002|ITM_BAS_0008|Regular|0|2024-10-01 00:00:00|6|20.28|50.7|50.7
STORE_002|ITM_BAS_0009|Regular|0|2024-10-01 00:00:00|5|22.75|56.9|56.9
STORE_002|ITM_BAS_0010|Regular|0|2024-10-01 00:00:00|7|53.34|133.35|133.35
STORE_002|ITM_TOP_0011|Regular|0|2024-10-01 00:00:00|2|40.06|105.4|105.4
STORE_002|ITM_TOP_0012|Regular|0|2024-10-01 00:00:00|3|37.89|99.69|99.69
STORE_002|ITM_TOP_0013|Regular|0|2024-10-01 00:00:00|10|210.4|553.6|553.6
STORE_002|ITM_TOP_0014|Regular|0|2024-10-01 00:00:00|7|182.42|479.99|479.99
STORE_002|ITM_TOP_0015|Regular|0|2024-10-01 00:00:00|8|62.0|163.12|163.12
STORE_002|ITM_TOP_0016|Regular|0|2024-10-01 00:00:00|10|259.7|683.5|683.5
STORE_002|ITM_TOP_0017|Regular|0|2024-10-01 00:00:00|2|47.04|123.78|123.78
STORE_002|ITM_TOP_0018|Regular|0|2024-10-01 00:00:00|2|30.72|80.84|80.84
STORE_002|ITM_TOP_0020|Regular|0|2024-10-01 00:00:00|7|205.94|542.01|542.01
STORE_002|ITM_TOP_0021|Regular|0|2024-10-01 00:00:00|4|61.12|160.8|160.8
STORE_002|ITM_TOP_0022|Regular|0|2024-10-01 00:00:00|2|19.42|51.12|51.12
STORE_002|ITM_BOT_0023|Regular|0|2024-10-01 00:00:00|4|58.84|147.08|147.08
STORE_002|ITM_BOT_0024|Regular|0|2024-10-01 00:00:00|5|178.65|446.6|446.6
STORE_002|ITM_BOT_0025|Regular|0|2024-10-01 00:00:00|7|202.3|505.82|505.82
STORE_002|ITM_BOT_0026|Regular|0|2024-10-01 00:00:00|3|103.8|259.5|259.5
STORE_002|ITM_BOT_0027|Regular|0|2024-10-01 00:00:00|1|32.43|81.08|81.08
STORE_002|ITM_BOT_0028|Regular|0|2024-10-01 00:00:00|10|270.2|675.4|675.4
STORE_002|ITM_BOT_0029|Regular|0|2024-10-01 00:00:00|3|117.75|294.36|294.36
STORE_002|ITM_BOT_0030|Regular|0|2024-10-01 00:00:00|1|22.6|56.5|56.5
STORE_002|ITM_BOT_0031|Regular|0|2024-10-01 00:00:00|1|27.46|68.64|68.64
STORE_002|ITM_BOT_0032|Regular|0|2024-10-01 00:00:00|1|35.22|88.06|88.06
STORE_002|ITM_FOO_0034|Regular|0|2024-10-01 00:00:00|1|56.61|134.79|134.79
STORE_002|ITM_FOO_0035|Regular|0|2024-10-01 00:00:00|3|130.41|310.53|310.53
STORE_002|ITM_FOO_0037|Regular|0|2024-10-01 00:00:00|2|37.84|90.08|90.08
STORE_002|ITM_FOO_0038|Regular|0|2024-10-01 00:00:00|1|27.33|65.07|65.07
STORE_002|ITM_FOO_0040|Regular|0|2024-10-01 00:00:00|2|40.98|97.56|97.56
STORE_002|ITM_OUT_0044|Regular|0|2024-10-01 00:00:00|1|98.93|219.85|219.85
STORE_003|ITM_BAS_0001|Regular|0|2024-10-01 00:00:00|7|54.6|136.5|136.5
STORE_003|ITM_BAS_0002|Regular|0|2024-10-01 00:00:00|4|37.08|92.68|92.68
STORE_003|ITM_BAS_0003|Regular|0|2024-10-01 00:00:00|4|15.16|37.92|37.92
STORE_003|ITM_BAS_0004|Regular|0|2024-10-01 00:00:00|9|54.63|136.53|136.53
STORE_003|ITM_BAS_0005|Regular|0|2024-10-01 00:00:00|7|23.8|59.57|59.57
STORE_003|ITM_BAS_0006|Regular|0|2024-10-01 00:00:00|7|32.83|82.04|82.04
STORE_003|ITM_BAS_0007|Regular|0|2024-10-01 00:00:00|8|53.12|132.72|132.72
STORE_003|ITM_BAS_0008|Regular|0|2024-10-01 00:00:00|3|10.14|25.35|25.35
STORE_003|ITM_BAS_0009|Regular|0|2024-10-01 00:00:00|4|18.2|45.52|45.52
STORE_003|ITM_BAS_0010|Regular|0|2024-10-01 00:00:00|7|53.34|133.35|133.35
STORE_003|ITM_TOP_0011|Regular|0|2024-10-01 00:00:00|2|40.06|105.4|105.4
STORE_003|ITM_TOP_0012|Regular|0|2024-10-01 00:00:00|4|50.52|132.92|132.92
STORE_003|ITM_TOP_0013|Regular|0|2024-10-01 00:00:00|6|126.24|332.16|332.16
STORE_003|ITM_TOP_0014|Regular|0|2024-10-01 00:00:00|4|104.24|274.28|274.28
STORE_003|ITM_TOP_0015|Regular|0|2024-10-01 00:00:00|1|7.75|20.39|20.39
STORE_003|ITM_TOP_0016|Regular|0|2024-10-01 00:00:00|7|181.79|478.45|478.45
STORE_003|ITM_TOP_0017|Regular|0|2024-10-01 00:00:00|7|164.64|433.23|433.23
STORE_003|ITM_TOP_0018|Regular|0|2024-10-01 00:00:00|2|30.72|80.84|80.84
STORE_003|ITM_TOP_0019|Regular|0|2024-10-01 00:00:00|4|44.6|117.32|117.32
STORE_003|ITM_TOP_0020|Regular|0|2024-10-01 00:00:00|3|88.26|232.29|232.29
STORE_003|ITM_TOP_0021|Regular|0|2024-10-01 00:00:00|3|45.84|120.6|120.6
STORE_003|ITM_TOP_0022|Regular|0|2024-10-01 00:00:00|2|19.42|51.12|51.12
STORE_003|ITM_BOT_0023|Regular|0|2024-10-01 00:00:00|6|88.26|220.62|220.62
STORE_003|ITM_BOT_0024|Regular|0|2024-10-01 00:00:00|9|321.57|803.88|803.88
STORE_003|ITM_BOT_0025|Regular|0|2024-10-01 00:00:00|4|115.6|289.04|289.04
STORE_003|ITM_BOT_0026|Regular|0|2024-10-01 00:00:00|3|103.8|259.5|259.5
STORE_003|ITM_BOT_0027|Regular|0|2024-10-01 00:00:00|2|64.86|162.16|162.16
STORE_003|ITM_BOT_0028|Regular|0|2024-10-01 00:00:00|7|189.14|472.78|472.78
STORE_003|ITM_BOT_0029|Regular|0|2024-10-01 00:00:00|4|157.0|392.48|392.48
STORE_003|ITM_BOT_0030|Regular|0|2024-10-01 00:00:00|2|45.2|113.0|113.0
STORE_003|ITM_BOT_0031|Regular|0|2024-10-01 00:00:00|3|82.38|205.92|205.92
STORE_003|ITM_BOT_0032|Regular|0|2024-10-01 00:00:00|6|211.32|528.36|528.36
STORE_003|ITM_FOO_0034|Regular|0|2024-10-01 00:00:00|2|113.22|269.58|269.58
STORE_003|ITM_FOO_0035|Regular|0|2024-10-01 00:00:00|1|43.47|103.51|103.51
STORE_003|ITM_FOO_0036|Regular|0|2024-10-01 00:00:00|1|49.35|117.5|117.5
STORE_003|ITM_FOO_0037|Regular|0|2024-10-01 00:00:00|1|18.92|45.04|45.04
STORE_003|ITM_FOO_0038|Regular|0|2024-10-01 00:00:00|1|27.33|65.07|65.07
STORE_003|ITM_OUT_0041|Regular|0|2024-10-01 00:00:00|1|59.04|131.21|131.21
STORE_003|ITM_OUT_0042|Regular|0|2024-10-01 00:00:00|1|46.0|102.22|102.22
STORE_004|ITM_BAS_0001|Regular|0|2024-10-01 00:00:00|14|109.2|273.0|273.0
STORE_004|ITM_BAS_0002|Regular|0|2024-10-01 00:00:00|11|101.97|254.87|254.87
STORE_004|ITM_BAS_0003|Regular|0|2024-10-01 00:00:00|8|30.32|75.84|75.84
STORE_004|ITM_BAS_0004|Regular|0|2024-10-01 00:00:00|17|103.19|257.89|257.89
STORE_004|ITM_BAS_0005|Regular|0|2024-10-01 00:00:00|15|51.0|127.65|127.65
STORE_004|ITM_BAS_0006|Regular|0|2024-10-01 00:00:00|5|23.45|58.6|58.6
STORE_004|ITM_BAS_0007|Regular|0|2024-10-01 00:00:00|6|39.84|99.54|99.54
STORE_004|ITM_BAS_0008|Regular|0|2024-10-01 00:00:00|6|20.28|50.7|50.7
STORE_004|ITM_BAS_0009|Regular|0|2024-10-01 00:00:00|4|18.2|45.52|45.52
STORE_004|ITM_BAS_0010|Regular|0|2024-10-01 00:00:00|12|91.44|228.6|228.6
STORE_004|ITM_TOP_0011|Regular|0|2024-10-01 00:00:00|3|60.09|158.1|158.1
STORE_004|ITM_TOP_0012|Regular|0|2024-10-01 00:00:00|6|75.78|199.38|199.38
STORE_004|ITM_TOP_0013|Regular|0|2024-10-01 00:00:00|6|126.24|332.16|332.16
STORE_004|ITM_TOP_0014|Regular|0|2024-10-01 00:00:00|4|104.24|274.28|274.28
STORE_004|ITM_TOP_0015|Regular|0|2024-10-01 00:00:00|4|31.0|81.56|81.56
STORE_004|ITM_TOP_0016|Regular|0|2024-10-01 00:00:00|9|233.73|615.15|615.15
STORE_004|ITM_TOP_0017|Regular|0|2024-10-01 00:00:00|7|164.64|433.23|433.23
STORE_004|ITM_TOP_0018|Regular|0|2024-10-01 00:00:00|1|15.36|40.42|40.42
STORE_004|ITM_TOP_0019|Regular|0|2024-10-01 00:00:00|3|33.45|87.99|87.99
STORE_004|ITM_TOP_0020|Regular|0|2024-10-01 00:00:00|6|176.52|464.58|464.58
STORE_004|ITM_TOP_0021|Regular|0|2024-10-01 00:00:00|5|76.4|201.0|201.0
STORE_004|ITM_TOP_0022|Regular|0|2024-10-01 00:00:00|4|38.84|102.24|102.24
STORE_004|ITM_BOT_0023|Regular|0|2024-10-01 00:00:00|6|88.26|220.62|220.62
STORE_004|ITM_BOT_0024|Regular|0|2024-10-01 00:00:00|6|214.38|535.92|535.92
STORE_004|ITM_BOT_0025|Regular|0|2024-10-01 00:00:00|5|144.5|361.3|361.3
STORE_004|ITM_BOT_0026|Regular|0|2024-10-01 00:00:00|3|103.8|259.5|259.5
STORE_004|ITM_BOT_0027|Regular|0|2024-10-01 00:00:00|2|64.86|162.16|162.16
STORE_004|ITM_BOT_0028|Regular|0|2024-10-01 00:00:00|4|108.08|270.16|270.16
STORE_004|ITM_BOT_0029|Regular|0|2024-10-01 00:00:00|2|78.5|196.24|196.24
STORE_004|ITM_BOT_0030|Regular|0|2024-10-01 00:00:00|4|90.4|226.0|226.0
STORE_004|ITM_BOT_0031|Regular|0|2024-10-01 00:00:00|2|54.92|137.28|137.28
STORE_004|ITM_BOT_0032|Regular|0|2024-10-01 00:00:00|1|35.22|88.06|88.06
STORE_004|ITM_FOO_0034|Regular|0|2024-10-01 00:00:00|1|56.61|134.79|134.79
STORE_004|ITM_FOO_0036|Regular|0|2024-10-01 00:00:00|1|49.35|117.5|117.5
STORE_004|ITM_FOO_0039|Regular|0|2024-10-01 00:00:00|2|60.34|143.66|143.66
STORE_004|ITM_OUT_0041|Regular|0|2024-10-01 00:00:00|2|118.08|262.42|262.42
STORE_005|ITM_BAS_0001|Regular|0|2024-10-01 00:00:00|8|62.4|156.0|156.0
STORE_005|ITM_BAS_0002|Regular|0|2024-10-01 00:00:00|10|92.7|231.7|231.7
STORE_005|ITM_BAS_0003|Regular|0|2024-10-01 00:00:00|4|15.16|37.92|37.92
STORE_005|ITM_BAS_0004|Regular|0|2024-10-01 00:00:00|15|91.05|227.55|227.55
STORE_005|ITM_BAS_0005|Regular|0|2024-10-01 00:00:00|11|37.4|93.61|93.61
STORE_005|ITM_BAS_0006|Regular|0|2024-10-01 00:00:00|4|18.76|46.88|46.88
STORE_005|ITM_BAS_0007|Regular|0|2024-10-01 00:00:00|3|19.92|49.77|49.77
STORE_005|ITM_BAS_0008|Regular|0|2024-10-01 00:00:00|7|23.66|59.15|59.15
STORE_005|ITM_BAS_0009|Regular|0|2024-10-01 00:00:00|5|22.75|56.9|56.9
STORE_005|ITM_BAS_0010|Regular|0|2024-10-01 00:00:00|10|76.2|190.5|190.5
STORE_005|ITM_TOP_0011|Regular|0|2024-10-01 00:00:00|2|40.06|105.4|105.4
STORE_005|ITM_TOP_0012|Regular|0|2024-10-01 00:00:00|6|75.78|199.38|199.38
STORE_005|ITM_TOP_0013|Regular|0|2024-10-01 00:00:00|9|189.36|498.24|498.24
STORE_005|ITM_TOP_0014|Regular|0|2024-10-01 00:00:00|6|156.36|411.42|411.42
STORE_005|ITM_TOP_0015|Regular|0|2024-10-01 00:00:00|2|15.5|40.78|40.78
STORE_005|ITM_TOP_0016|Regular|0|2024-10-01 00:00:00|4|103.88|273.4|273.4
STORE_005|ITM_TOP_0017|Regular|0|2024-10-01 00:00:00|4|94.08|247.56|247.56
STORE_005|ITM_TOP_0018|Regular|0|2024-10-01 00:00:00|3|46.08|121.26|121.26
STORE_005|ITM_TOP_0019|Regular|0|2024-10-01 00:00:00|3|33.45|87.99|87.99
STORE_005|ITM_TOP_0020|Regular|0|2024-10-01 00:00:00|4|117.68|309.72|309.72
STORE_005|ITM_TOP_0021|Regular|0|2024-10-01 00:00:00|4|61.12|160.8|160.8
STORE_005|ITM_TOP_0022|Regular|0|2024-10-01 00:00:00|3|29.13|76.68|76.68
STORE_005|ITM_BOT_0023|Regular|0|2024-10-01 00:00:00|5|73.55|183.85|183.85
STORE_005|ITM_BOT_0024|Regular|0|2024-10-01 00:00:00|5|178.65|446.6|446.6
STORE_005|ITM_BOT_0025|Regular|0|2024-10-01 00:00:00|4|115.6|289.04|289.04
STORE_005|ITM_BOT_0026|Regular|0|2024-10-01 00:00:00|6|207.6|519.0|519.0
STORE_005|ITM_BOT_0027|Regular|0|2024-10-01 00:00:00|2|64.86|162.16|162.16
STORE_005|ITM_BOT_0028|Regular|0|2024-10-01 00:00:00|6|162.12|405.24|405.24
STORE_005|ITM_BOT_0029|Regular|0|2024-10-01 00:00:00|7|274.75|686.84|686.84
STORE_005|ITM_BOT_0030|Regular|0|2024-10-01 00:00:00|3|67.8|169.5|169.5
STORE_005|ITM_BOT_0031|Regular|0|2024-10-01 00:00:00|5|137.3|343.2|343.2
STORE_005|ITM_BOT_0032|Regular|0|2024-10-01 00:00:00|3|105.66|264.18|264.18
STORE_005|ITM_FOO_0034|Regular|0|2024-10-01 00:00:00|2|113.22|269.58|269.58
STORE_005|ITM_FOO_0038|Regular|0|2024-10-01 00:00:00|3|81.99|195.21|195.21
STORE_005|ITM_FOO_0040|Regular|0|2024-10-01 00:00:00|1|20.49|48.78|48.78
STORE_005|ITM_OUT_0042|Regular|0|2024-10-01 00:00:00|1|46.0|102.22|102.22
STORE_005|ITM_OUT_0045|Regular|0|2024-10-01 00:00:00|1|72.12|160.26|160.26
STORE_005|ITM_ACC_0048|Regular|0|2024-10-01 00:00:00|7|57.19|163.45|163.45
STORE_001|ITM_BAS_0001|Regular|0|2024-10-02 00:00:00|15|117.0|292.5|292.5
STORE_001|ITM_BAS_0002|Regular|0|2024-10-02 00:00:00|10|92.7|231.7|231.7
STORE_001|ITM_BAS_0003|Regular|0|2024-10-02 00:00:00|4|15.16|37.92|37.92
STORE_001|ITM_BAS_0004|Regular|0|2024-10-02 00:00:00|13|78.91|197.21|197.21
STORE_001|ITM_BAS_0005|Regular|0|2024-10-02 00:00:00|10|34.0|85.1|85.1
STORE_001|ITM_BAS_0006|Regular|0|2024-10-02 00:00:00|3|14.07|35.16|35.16
STORE_001|ITM_BAS_0007|Regular|0|2024-10-02 00:00:00|3|19.92|49.77|49.77
STORE_001|ITM_BAS_0008|Regular|0|2024-10-02 00:00:00|14|47.32|118.3|118.3
STORE_001|ITM_BAS_0009|Regular|0|2024-10-02 00:00:00|6|27.3|68.28|68.28
STORE_001|ITM_BAS_0010|Regular|0|2024-10-02 00:00:00|13|99.06|247.65|247.65
STORE_001|ITM_TOP_0011|Regular|0|2024-10-02 00:00:00|1|20.03|52.7|52.7
STORE_001|ITM_TOP_0012|Regular|0|2024-10-02 00:00:00|3|37.89|99.69|99.69
STORE_001|ITM_TOP_0013|Regular|0|2024-10-02 00:00:00|2|42.08|110.72|110.72
STORE_001|ITM_TOP_0014|Regular|0|2024-10-02 00:00:00|7|182.42|479.99|479.99
STORE_001|ITM_TOP_0015|Regular|0|2024-10-02 00:00:00|4|31.0|81.56|81.56
STORE_001|ITM_TOP_0016|Regular|0|2024-10-02 00:00:00|8|207.76|546.8|546.8
STORE_001|ITM_TOP_0017|Regular|0|2024-10-02 00:00:00|7|164.64|433.23|433.23
STORE_001|ITM_TOP_0018|Regular|0|2024-10-02 00:00:00|5|76.8|202.1|202.1
STORE_001|ITM_TOP_0020|Regular|0|2024-10-02 00:00:00|10|294.2|774.3|774.3
STORE_001|ITM_TOP_0021|Regular|0|2024-10-02 00:00:00|5|76.4|201.0|201.0
STORE_001|ITM_TOP_0022|Regular|0|2024-10-02 00:00:00|5|48.55|127.8|127.8
STORE_001|ITM_BOT_0023|Regular|0|2024-10-02 00:00:00|4|58.84|147.08|147.08
STORE_001|ITM_BOT_0024|Regular|0|2024-10-02 00:00:00|7|250.11|625.24|625.24
STORE_001|ITM_BOT_0025|Regular|0|2024-10-02 00:00:00|7|202.3|505.82|505.82
STORE_001|ITM_BOT_0026|Regular|0|2024-10-02 00:00:00|1|34.6|86.5|86.5
STORE_001|ITM_BOT_0028|Regular|0|2024-10-02 00:00:00|4|108.08|270.16|270.16
STORE_001|ITM_BOT_0029|Regular|0|2024-10-02 00:00:00|9|353.25|883.08|883.08
STORE_001|ITM_BOT_0030|Regular|0|2024-10-02 00:00:00|5|113.0|282.5|282.5
STORE_001|ITM_BOT_0031|Regular|0|2024-10-02 00:00:00|4|109.84|274.56|274.56
STORE_001|ITM_BOT_0032|Regular|0|2024-10-02 00:00:00|8|281.76|704.48|704.48
STORE_001|ITM_FOO_0034|Regular|0|2024-10-02 00:00:00|1|56.61|134.79|134.79
STORE_001|ITM_FOO_0037|Regular|0|2024-10-02 00:00:00|3|56.76|135.12|135.12
STORE_001|ITM_FOO_0038|Regular|0|2024-10-02 00:00:00|1|27.33|65.07|65.07
STORE_001|ITM_FOO_0039|Regular|0|2024-10-02 00:00:00|1|30.17|71.83|71.83
STORE_001|ITM_FOO_0040|Regular|0|2024-10-02 00:00:00|1|20.49|48.78|48.78
STORE_001|ITM_OUT_0041|Regular|0|2024-10-02 00:00:00|3|177.12|393.63|393.63
STORE_001|ITM_OUT_0042|Regular|0|2024-10-02 00:00:00|2|92.0|204.44|204.44
STORE_002|ITM_BAS_0001|Regular|0|2024-10-02 00:00:00|12|93.6|234.0|234.0
STORE_002|ITM_BAS_0002|Regular|0|2024-10-02 00:00:00|5|46.35|115.85|115.85
STORE_002|ITM_BAS_0003|Regular|0|2024-10-02 00:00:00|3|11.37|28.44|28.44
STORE_002|ITM_BAS_0004|Regular|0|2024-10-02 00:00:00|10|60.7|151.7|151.7
STORE_002|ITM_BAS_0005|Regular|0|2024-10-02 00:00:00|9|30.6|76.59|76.59
STORE_002|ITM_BAS_0006|Regular|0|2024-10-02 00:00:00|3|14.07|35.16|35.16
STORE_002|ITM_BAS_0007|Regular|0|2024-10-02 00:00:00|7|46.48|116.13|116.13
STORE_002|ITM_BAS_0008|Regular|0|2024-10-02 00:00:00|7|23.66|59.15|59.15
STORE_002|ITM_BAS_0009|Regular|0|2024-10-02 00:00:00|1|4.55|11.38|11.38
STORE_002|ITM_BAS_0010|Regular|0|2024-10-02 00:00:00|15|114.3|285.75|285.75
STORE_002|ITM_TOP_0011|Regular|0|2024-10-02 00:00:00|2|40.06|105.4|105.4
STORE_002|ITM_TOP_0012|Regular|0|2024-10-02 00:00:00|3|37.89|99.69|99.69
STORE_002|ITM_TOP_0013|Regular|0|2024-10-02 00:00:00|7|147.28|387.52|387.52
STORE_002|ITM_TOP_0014|Regular|0|2024-10-02 00:00:00|7|182.42|479.99|479.99
STORE_002|ITM_TOP_0015|Regular|0|2024-10-02 00:00:00|4|31.0|81.56|81.56
STORE_002|ITM_TOP_0016|Regular|0|2024-10-02 00:00:00|4|103.88|273.4|273.4
STORE_002|ITM_TOP_0017|Regular|0|2024-10-02 00:00:00|3|70.56|185.67|185.67
STORE_002|ITM_TOP_0018|Regular|0|2024-10-02 00:00:00|2|30.72|80.84|80.84
STORE_002|ITM_TOP_0019|Regular|0|2024-10-02 00:00:00|2|22.3|58.66|58.66
STORE_002|ITM_TOP_0020|Regular|0|2024-10-02 00:00:00|7|205.94|542.01|542.01
STORE_002|ITM_TOP_0021|Regular|0|2024-10-02 00:00:00|3|45.84|120.6|120.6
STORE_002|ITM_TOP_0022|Regular|0|2024-10-02 00:00:00|3|29.13|76.68|76.68
STORE_002|ITM_BOT_0023|Regular|0|2024-10-02 00:00:00|10|147.1|367.7|367.7
STORE_002|ITM_BOT_0024|Regular|0|2024-10-02 00:00:00|6|214.38|535.92|535.92
STORE_002|ITM_BOT_0025|Regular|0|2024-10-02 00:00:00|3|86.7|216.78|216.78
STORE_002|ITM_BOT_0026|Regular|0|2024-10-02 00:00:00|6|207.6|519.0|519.0
STORE_002|ITM_BOT_0027|Regular|0|2024-10-02 00:00:00|4|129.72|324.32|324.32
STORE_002|ITM_BOT_0028|Regular|0|2024-10-02 00:00:00|6|162.12|405.24|405.24
STORE_002|ITM_BOT_0029|Regular|0|2024-10-02 00:00:00|2|78.5|196.24|196.24
STORE_002|ITM_BOT_0030|Regular|0|2024-10-02 00:00:00|4|90.4|226.0|226.0
STORE_002|ITM_BOT_0031|Regular|0|2024-10-02 00:00:00|6|164.76|411.84|411.84
STORE_002|ITM_BOT_0032|Regular|0|2024-10-02 00:00:00|6|211.32|528.36|528.36
STORE_002|ITM_FOO_0034|Regular|0|2024-10-02 00:00:00|1|56.61|134.79|134.79
STORE_002|ITM_FOO_0035|Regular|0|2024-10-02 00:00:00|1|43.47|103.51|103.51
STORE_002|ITM_FOO_0036|Regular|0|2024-10-02 00:00:00|1|49.35|117.5|117.5
STORE_002|ITM_FOO_0039|Regular|0|2024-10-02 00:00:00|1|30.17|71.83|71.83
STORE_002|ITM_FOO_0040|Regular|0|2024-10-02 00:00:00|1|20.49|48.78|48.78
STORE_002|ITM_OUT_0042|Regular|0|2024-10-02 00:00:00|2|92.0|204.44|204.44
STORE_002|ITM_OUT_0045|Regular|0|2024-10-02 00:00:00|1|72.12|160.26|160.26
STORE_003|ITM_BAS_0001|Regular|0|2024-10-02 00:00:00|7|54.6|136.5|136.5
STORE_003|ITM_BAS_0002|Regular|0|2024-10-02 00:00:00|7|64.89|162.19|162.19
STORE_003|ITM_BAS_0003|Regular|0|2024-10-02 00:00:00|4|15.16|37.92|37.92
STORE_003|ITM_BAS_0004|Regular|0|2024-10-02 00:00:00|12|72.84|182.04|182.04
STORE_003|ITM_BAS_0005|Regular|0|2024-10-02 00:00:00|4|13.6|34.04|34.04
STORE_003|ITM_BAS_0006|Regular|0|2024-10-02 00:00:00|3|14.07|35.16|35.16
STORE_003|ITM_BAS_0007|Regular|0|2024-10-02 00:00:00|6|39.84|99.54|99.54
STORE_003|ITM_BAS_0008|Regular|0|2024-10-02 00:00:00|7|23.66|59.15|59.15
STORE_003|ITM_BAS_0009|Regular|0|2024-10-02 00:00:00|9|40.95|102.42|102.42
STORE_003|ITM_BAS_0010|Regular|0|2024-10-02 00:00:00|9|68.58|171.45|171.45
STORE_003|ITM_TOP_0011|Regular|0|2024-10-02 00:00:00|1|20.03|52.7|52.7
